"HYDROMONTHLYVAR"
"Generator Name","DataTypeName","DatatypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","PatternName"
"Moccasin_1","MonthlyEnergy",5,0,10735.8,20121.1,26666.2,25050.3,30497.8,25036.2,14741.9,12554.8,7660.32,6778.2,6957.48,9832.97,""
"Moccasin_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Moccasin_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_1","DailyOpRange",11,0,4.425,2.045,2.07,3.195,.575,14.065,17.825,19.375,2.88,3.525,2.105,7.005,""
"Moccasin_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Moccasin_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_2","MinGen",3,0,10.9,11.225,22.215,18.145,24.435,18.965,8.76,10.49,7.23,2.085,4.84,6.835,""
"Moccasin_2","MaxCap",4,0,50,50,50,50,50,50,50,50,50,50,50,50,""
"Moccasin_2","MonthlyEnergy",5,0,10735.8,20121.1,26666.2,25050.3,30497.8,25036.2,14741.9,12554.8,7660.32,6778.2,6957.48,9832.97,""
"Moccasin_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Moccasin_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Moccasin_2","DailyOpRange",11,0,4.425,2.045,2.07,3.195,.575,14.065,17.825,19.375,2.88,3.525,2.105,7.005,""
"Moccasin_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Tiger_Creek_H1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiger_Creek_H1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiger_Creek_H1","MinGen",3,0,1.502107,3.32225,6.028,7.026143,5.861643,1.096,4.795,3.165679,1.458071,1.551036,2.607893,1.047071,""
"Tiger_Creek_H1","MaxCap",4,0,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,28.37857,""
"Tiger_Creek_H1","MonthlyEnergy",5,0,6352.45,5307.75,9759.18,11187.4,11676.7,5215.23,7142.76,6446.43,4891.66,4708.16,5498.47,7514.02,""
"Tiger_Creek_H1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiger_Creek_H1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Tiger_Creek_H1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiger_Creek_H1","DailyOpRange",11,0,4.61396,5.73443,6.27264,8.48421,6.16011,4.52589,6.86468,8.48421,8.70929,7.05061,7.57904,9.27196,""
"Tiger_Creek_H1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Electra_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_3","MinGen",3,0,1.777204,3.931079,7.125937,8.307316,6.930753,1.297804,5.670616,3.746168,1.72584,1.835417,3.085281,1.236167,""
"Electra_3","MaxCap",4,0,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,""
"Electra_3","MonthlyEnergy",5,0,7511.84,6276.48,11540.4,13229.2,13807.8,6167.07,8446.4,7622.98,5784.44,5567.46,6502,8885.41,""
"Electra_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_3","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Electra_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_3","DailyOpRange",11,0,5.45831,6.78009,7.42043,10.0332,7.28688,5.34873,8.11898,10.0332,10.2968,8.33814,8.96135,10.9646,""
"Electra_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Electra_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_2","MinGen",3,0,1.777204,3.931079,7.125937,8.307316,6.930753,1.297804,5.670616,3.746168,1.72584,1.835417,3.085281,1.236167,""
"Electra_2","MaxCap",4,0,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,33.55799,""
"Electra_2","MonthlyEnergy",5,0,7511.84,6276.48,11540.4,13229.2,13807.8,6167.07,8446.4,7622.98,5784.44,5567.46,6502,8885.41,""
"Electra_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Electra_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_2","DailyOpRange",11,0,5.45831,6.78009,7.42043,10.0332,7.28688,5.34873,8.11898,10.0332,10.2968,8.33814,8.96135,10.9646,""
"Electra_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Electra_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_1","MinGen",3,0,1.635592,3.617841,6.558125,7.645368,6.378493,1.194392,5.218767,3.447664,1.58832,1.689166,2.839438,1.137666,""
"Electra_1","MaxCap",4,0,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,30.88401,""
"Electra_1","MonthlyEnergy",5,0,6913.28,5776.35,10620.8,12175.1,12707.5,5675.67,7773.37,7015.56,5323.52,5123.83,5983.9,8177.4,""
"Electra_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Electra_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Electra_1","DailyOpRange",11,0,5.02338,6.23983,6.82915,9.23369,6.70624,4.92253,7.47204,9.23369,9.47635,7.67373,8.24729,10.0909,""
"Electra_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Salt_Springs_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_2","MinGen",3,0,1.647416,3.641284,6.603805,7.699725,6.427043,1.201977,5.253348,3.471593,1.597923,1.703979,2.863534,1.145414,""
"Salt_Springs_2","MaxCap",4,0,31.11,31.11,31.11,31.11,31.11,31.11,31.11,31.11,31.11,31.11,31.11,31.11,""
"Salt_Springs_2","MonthlyEnergy",5,0,6963.87,5818.62,10698.5,12264.2,12800.5,5717.2,7830.25,7066.9,5362.48,5161.32,6027.69,8237.24,""
"Salt_Springs_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Salt_Springs_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_2","DailyOpRange",11,0,5.06245,6.28563,6.87955,9.30472,6.75228,4.96346,7.52296,9.30472,9.54511,7.72801,8.30778,10.1673,""
"Salt_Springs_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Salt_Springs_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_1","MinGen",3,0,.6825841,1.508716,2.736196,3.190275,2.662957,.4980227,2.176652,1.438407,.6620772,.7060205,1.186466,.4745864,""
"Salt_Springs_1","MaxCap",4,0,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,""
"Salt_Springs_1","MonthlyEnergy",5,0,2885.38,2410.87,4432.78,5081.48,5303.72,2368.84,3244.36,2928.07,2221.87,2138.52,2497.49,3412.99,""
"Salt_Springs_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Salt_Springs_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Salt_Springs_1","DailyOpRange",11,0,2.09755,2.60437,2.85045,3.85528,2.79772,2.05654,3.11704,3.85528,3.95489,3.20199,3.44222,4.21269,""
"Salt_Springs_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Nimbus_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_1","MinGen",3,0,.85,1.05,1.05,0,3.475,0,.05,0,1.1,0,0,0,""
"Nimbus_1","MaxCap",4,0,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,""
"Nimbus_1","MonthlyEnergy",5,0,870.35,760.15,1221.3,3020.55,4085.95,2930.25,4807.45,3694.7,2125.3,2046.7,1938.55,1938.85,""
"Nimbus_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Nimbus_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_1","DailyOpRange",11,0,.095,.07,.135,.68,.705,.99,1.105,.92,.385,.77,.34,.32,""
"Nimbus_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Nimbus_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_2","MinGen",3,0,.85,1.05,1.05,0,3.475,0,.05,0,1.1,0,0,0,""
"Nimbus_2","MaxCap",4,0,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,""
"Nimbus_2","MonthlyEnergy",5,0,870.35,760.15,1221.3,3020.55,4085.95,2930.25,4807.45,3694.7,2125.3,2046.7,1938.55,1938.85,""
"Nimbus_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Nimbus_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Nimbus_2","DailyOpRange",11,0,.095,.07,.135,.68,.705,.99,1.105,.92,.385,.77,.34,.32,""
"Nimbus_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Thermalito_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_1","MinGen",3,0,0,0,0,0,0,.1,.2,0,0,0,0,0,""
"Thermalito_1","MaxCap",4,0,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,""
"Thermalito_1","MonthlyEnergy",5,0,3689.07,1486.1,501.93,16226.5,16818.4,23164.6,45466.2,20063.6,7977.35,11022.6,16326.8,12208.5,""
"Thermalito_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Thermalito_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_1","DailyOpRange",11,0,19.56,13.28,6.03,33.7,38.76,55.03,53.96,65.24,41.87,30.31,15.52,42.12,""
"Thermalito_1","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"Thermalito_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Thermalito_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Thermalito_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Thermalito_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Thermalito_4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Thermalito_4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thermalito_4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Pine_Flat_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_1","MinGen",3,0,.0133,.1,.0867,3.163333,6.266667,17.29333,9.19,1.133333,.0967,.0667,.0767,.0133,""
"Pine_Flat_1","MaxCap",4,0,55,55,55,55,55,55,55,55,55,55,55,55,""
"Pine_Flat_1","MonthlyEnergy",5,0,3639.99,4543.83,6717.87,14988.7,19002.9,26600.2,27509.3,12778.3,10782.4,9407,6103.4,14846.5,""
"Pine_Flat_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Pine_Flat_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_1","DailyOpRange",11,0,18.5667,19.38,16.7,24.3767,23.36,29.6633,32.68,30.8567,29.6733,21.4367,21.9033,21.9967,""
"Pine_Flat_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Pine_Flat_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_2","MinGen",3,0,.0133,.1,.0867,3.163333,6.266667,17.29333,9.19,1.133333,.0967,.0667,.0767,.0133,""
"Pine_Flat_2","MaxCap",4,0,55,55,55,55,55,55,55,55,55,55,55,55,""
"Pine_Flat_2","MonthlyEnergy",5,0,3639.99,4543.83,6717.87,14988.7,19002.9,26600.2,27509.3,12778.3,10782.4,9407,6103.4,14846.5,""
"Pine_Flat_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Pine_Flat_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_2","DailyOpRange",11,0,18.5667,19.38,16.7,24.3767,23.36,29.6633,32.68,30.8567,29.6733,21.4367,21.9033,21.9967,""
"Pine_Flat_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Pine_Flat_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_3","MinGen",3,0,.0133,.1,.0867,3.163333,6.266667,17.29333,9.19,1.133333,.0967,.0667,.0767,.0133,""
"Pine_Flat_3","MaxCap",4,0,55,55,55,55,55,55,55,55,55,55,55,55,""
"Pine_Flat_3","MonthlyEnergy",5,0,3639.99,4543.83,6717.87,14988.7,19002.9,26600.2,27509.3,12778.3,10782.4,9407,6103.4,14846.5,""
"Pine_Flat_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_3","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Pine_Flat_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pine_Flat_3","DailyOpRange",11,0,18.5667,19.38,16.7,24.3767,23.36,29.6633,32.68,30.8567,29.6733,21.4367,21.9033,21.9967,""
"Pine_Flat_3","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"EdwardCHyatt1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt1","MinGen",3,0,.084,.084,.084,.084,.0504,.0168,.0336,.0336,.0168,.0336,.0504,.0504,""
"EdwardCHyatt1","MaxCap",4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,""
"EdwardCHyatt1","MonthlyEnergy",5,0,5581.96,2656.6,1844.47,20896.1,22075,29279.2,50481.6,21598.8,10173.9,12548.9,17151,12634.5,""
"EdwardCHyatt1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt1","DailyOpRange",11,0,21.5006,19.6367,15.1578,40.67,44.1843,63.142,55.0631,68.7436,50.1792,32.3189,13.8603,43.4952,""
"EdwardCHyatt1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EdwardCHyatt3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt3","MinGen",3,0,.084,.084,.084,.084,.0504,.0168,.0336,.0336,.0168,.0336,.0504,.0504,""
"EdwardCHyatt3","MaxCap",4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,""
"EdwardCHyatt3","MonthlyEnergy",5,0,5581.96,2656.6,1844.47,20896.1,22075,29279.2,50481.6,21598.8,10173.9,12548.9,17151,12634.5,""
"EdwardCHyatt3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt3","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt3","DailyOpRange",11,0,21.5006,19.6367,15.1578,40.67,44.1843,63.142,55.0631,68.7436,50.1792,32.3189,13.8603,43.4952,""
"EdwardCHyatt3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EdwardCHyatt5","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt5","MinGen",3,0,.084,.084,.084,.084,.0504,.0168,.0336,.0336,.0168,.0336,.0504,.0504,""
"EdwardCHyatt5","MaxCap",4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,""
"EdwardCHyatt5","MonthlyEnergy",5,0,5581.96,2656.6,1844.47,20896.1,22075,29279.2,50481.6,21598.8,10173.9,12548.9,17151,12634.5,""
"EdwardCHyatt5","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt5","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt5","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt5","DailyOpRange",11,0,21.5006,19.6367,15.1578,40.67,44.1843,63.142,55.0631,68.7436,50.1792,32.3189,13.8603,43.4952,""
"EdwardCHyatt5","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Caribou_2_4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Caribou_2_4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Caribou_2_4","MinGen",3,0,.1790164,.3580328,3.687738,2.756852,5.529049,.4552131,.4705574,.4807869,.4398688,2.91541,.1432131,.3682623,""
"Caribou_2_4","MaxCap",4,0,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,""
"Caribou_2_4","MonthlyEnergy",5,0,4922.78,7790.9,17370.4,10579.2,13974,5448.8,18048.3,21958.1,15761.2,19519.5,7346.15,2520.57,""
"Caribou_2_4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Caribou_2_4","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Caribou_2_4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Caribou_2_4","DailyOpRange",11,0,21.5024,19.743,6.81285,13.2319,8.09154,15.1959,43.2504,52.1296,41.4295,24.203,11.6719,6.94072,""
"Caribou_2_4","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"Butt_Valley_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Butt_Valley_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Butt_Valley_1","MinGen",3,0,.12,.24,2.46,1.84,3.69,.31,.31,.32,.29,1.95,.1,.25,""
"Butt_Valley_1","MaxCap",4,0,41,41,41,41,41,41,41,41,41,41,41,41,""
"Butt_Valley_1","MonthlyEnergy",5,0,3288.43,5204.34,11603.5,7066.95,9334.69,3639.81,12056.3,14668.1,10528.5,13039.1,4907.24,1683.75,""
"Butt_Valley_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Butt_Valley_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Butt_Valley_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Butt_Valley_1","DailyOpRange",11,0,14.36,13.19,4.55,8.84,5.41,10.15,28.89,34.82,27.67,16.17,7.8,4.64,""
"Butt_Valley_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Pit_7_H1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pit_7_H1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Pit_7_H1","MinGen",3,0,2.96427,4.226736,4.201487,.6059837,1.363463,.5908341,1.227117,.3534905,.2070444,.4191387,.4191387,.3989393,""
