ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf
AEC,1989,8,3329.7186100000004,8.2,744,2,0.545783931615526
AEC,1989,9,3501.55398,8.2,720,2,0.5930816361788618
AEC,1989,10,4339.0461,8.2,744,2,0.7112257572777341
AEC,1989,11,2792.1323700000003,8.2,720,2,0.472922149390244
AEC,1989,12,2407.96263,8.2,744,2,0.3946962086939418
AEC,1990,1,3303.9278999999997,8.2,744,2,0.541556500786782
AEC,1990,2,4246.76616,8.2,672,2,0.770682012195122
AEC,1990,3,4217.296109999999,8.2,744,2,0.6912693597560975
AEC,1990,4,3747.77493,8.2,720,2,0.6347857266260164
AEC,1990,5,3308.4595799999997,8.2,744,2,0.5422993017309206
AEC,1990,6,2606.98926,8.2,720,2,0.44156322154471545
AEC,1990,7,2203.74536,8.2,744,2,0.36122235772357725
AEC,1990,8,1954.85331,8.2,744,2,0.32042573269079466
AEC,1990,9,2078.6888,8.2,720,2,0.35208143631436317
AEC,1990,10,1811.48155,8.2,744,2,0.2969252475085235
AEC,1990,11,1759.81036,8.2,720,2,0.29807086043360437
AEC,1990,12,1452.84914,8.2,744,2,0.23814075858903752
AEC,1991,1,2850.5296900000003,8.2,744,2,0.4672386719774457
AEC,1991,2,3048.65285,8.2,672,2,0.5532543644744484
AEC,1991,3,3708.11408,8.2,744,2,0.607807841594545
AEC,1991,4,2158.18113,8.2,720,2,0.36554558434959356
AEC,1991,5,3608.61302,8.2,744,2,0.5914983313663782
AEC,1991,6,2301.5249400000002,8.2,720,2,0.38982468495934963
AEC,1991,7,3500.4079599999995,8.2,744,2,0.5737621230002622
AEC,1991,8,2183.02667,8.2,744,2,0.35782629655127207
AEC,1991,9,3020.75804,8.2,720,2,0.511646009485095
AEC,1991,10,1970.6988900000001,8.2,744,2,0.32302302812745876
AEC,1991,11,2523.23404,8.2,720,2,0.42737703929539295
AEC,1991,12,1493.49558,8.2,744,2,0.2448032356412274
AEC,1992,1,3565.9511899999998,8.2,744,2,0.5845055058353003
AEC,1992,2,3392.7071399999995,8.2,696,2,0.5944608809924306
AEC,1992,3,3293.22471,8.2,744,2,0.5398021095594021
AEC,1992,4,3411.07105,8.2,720,2,0.5777559366531166
AEC,1992,5,2782.52093,8.2,744,2,0.4560911568974561
AEC,1992,6,2721.15036,8.2,720,2,0.4608994512195122
AEC,1992,7,2038.99754,8.2,744,2,0.33421805992656706
AEC,1992,8,2546.15707,8.2,744,2,0.4173480641883032
AEC,1992,9,2765.37715,8.2,720,2,0.46839043868563685
AEC,1992,10,3545.92429,8.2,744,2,0.5812228379884606
AEC,1992,11,3709.2210999999998,8.2,720,2,0.6282556063685637
AEC,1992,12,2268.67861,8.2,744,2,0.37186575694990825
AEC,1993,1,3572.84185,8.2,744,2,0.5856349741017571
AEC,1993,2,3214.88474,8.2,672,2,0.5834213015389084
AEC,1993,3,3838.0292600000002,8.2,744,2,0.6291026193286128
AEC,1993,4,3281.4235100000005,8.2,720,2,0.5557966649728999
AEC,1993,5,3143.93965,8.2,744,2,0.5153323580514031
AEC,1993,6,3157.3383400000002,8.2,720,2,0.5347795291327914
AEC,1993,7,2913.8742,8.2,744,2,0.47762165617623925
AEC,1993,8,2546.26836,8.2,744,2,0.4173663060582219
AEC,1993,9,2393.8798,8.2,720,2,0.40546744579945804
AEC,1993,10,1853.1192299999998,8.2,744,2,0.3037502016129032
AEC,1993,11,2079.56478,8.2,720,2,0.35222980691056915
AEC,1993,12,1675.70375,8.2,744,2,0.2746695105559927
AEC,1994,1,2600.90457,8.2,744,2,0.4263218872934698
AEC,1994,2,2777.99278,8.2,672,2,0.5041363204123114
AEC,1994,3,2973.2956999999997,8.2,744,2,0.48736160831366376
AEC,1994,4,2687.57807,8.2,720,2,0.45521308773712743
AEC,1994,5,2482.4637199999997,8.2,744,2,0.4069079006031996
AEC,1994,6,2349.6491,8.2,720,2,0.3979757960704608
AEC,1994,7,2972.6086499999997,8.2,744,2,0.4872489919354838
AEC,1994,8,2294.58007,8.2,744,2,0.37611134113558886
AEC,1994,9,3289.39036,8.2,720,2,0.5571460636856369
AEC,1994,10,3029.5995399999997,8.2,744,2,0.4965905356674534
AEC,1994,11,2546.18578,8.2,720,2,0.43126452913279134
AEC,1994,12,2579.32773,8.2,744,2,0.42278516424075535
AEC,1995,1,3185.3903499999997,8.2,744,2,0.522126663716234
AEC,1995,2,3639.58886,8.2,672,2,0.6604944940476191
AEC,1995,3,3651.84728,8.2,744,2,0.5985849855756623
AEC,1995,4,3258.3370099999997,8.2,720,2,0.5518863499322493
AEC,1995,5,3498.8894999999998,8.2,744,2,0.5735132277734067
AEC,1995,6,2890.2605,8.2,720,2,0.4895427676151762
AEC,1995,7,2973.05382,8.2,744,2,0.487321961054288
AEC,1995,8,2542.54371,8.2,744,2,0.41675578776553895
AEC,1995,9,2312.4159799999998,8.2,720,2,0.391669373306233
AEC,1995,10,3060.8936,8.2,744,2,0.5017200367164962
AEC,1995,11,2340.99329,8.2,720,2,0.3965097035907859
AEC,1995,12,2382.20548,8.2,744,2,0.3904742787831105
AEC,1996,1,3351.20228,8.2,744,2,0.5493053829006033
AEC,1996,2,3692.1974999999998,8.2,696,2,0.6469367640874685
AEC,1996,3,3445.24111,8.2,744,2,0.5647195630081302
AEC,1996,4,2747.93187,8.2,720,2,0.4654356148373984
AEC,1996,5,2651.25526,8.2,744,2,0.4345750163912929
AEC,1996,6,2796.34104,8.2,720,2,0.47363500000000003
AEC,1996,7,2411.97665,8.2,744,2,0.39535415847102023
AEC,1996,8,2625.46682,8.2,744,2,0.4303479576448991
AEC,1996,9,2219.84916,8.2,720,2,0.3759907113821139
AEC,1996,10,2513.24709,8.2,744,2,0.4119536929583006
AEC,1996,11,1949.20958,8.2,720,2,0.3301506741192412
AEC,1996,12,2294.20309,8.2,744,2,0.37604954923944406
AEC,1997,1,2612.41057,8.2,744,2,0.42820786945974304
AEC,1997,2,3394.281,8.2,672,2,0.6159772430313589
AEC,1997,3,2431.82967,8.2,744,2,0.3986083251376869
AEC,1997,4,3343.4191499999997,8.2,720,2,0.566297281504065
AEC,1997,5,2561.44124,8.2,744,2,0.4198533372672437
AEC,1997,6,3279.9126,8.2,720,2,0.5555407520325204
AEC,1997,7,2673.6658500000003,8.2,744,2,0.43824840184893793
AEC,1997,8,2718.6169,8.2,744,2,0.4456164601363756
AEC,1997,9,2147.66363,8.2,720,2,0.3637641649728997
AEC,1997,10,2621.91367,8.2,744,2,0.4297655504196171
AEC,1997,11,2776.27097,8.2,720,2,0.470235597899729
AEC,1997,12,2818.44448,8.2,744,2,0.461979491214267
AEC,1998,1,3842.5232699999997,8.2,744,2,0.6298392456726987
AEC,1998,2,3653.7990199999995,8.2,672,2,0.6630732832462253
AEC,1998,3,3023.66081,8.2,744,2,0.4956171010359297
AEC,1998,4,2429.73709,8.2,720,2,0.4115408350271003
AEC,1998,5,2091.27725,8.2,744,2,0.34278738034356154
AEC,1998,6,1996.0868,8.2,720,2,0.3380905826558266
AEC,1998,7,1903.77832,8.2,744,2,0.3120538814581694
AEC,1998,8,1868.4819699999998,8.2,744,2,0.30626835333071073
AEC,1998,9,1888.9783400000001,8.2,720,2,0.31994890582655827
AEC,1998,10,2731.92882,8.2,744,2,0.4477984559402046
AEC,1998,11,1725.3779200000001,8.2,720,2,0.29223880758807597
AEC,1998,12,2196.1064499999998,8.2,744,2,0.359970241607658
AEC,1999,1,2657.73681,8.2,744,2,0.4356374262391818
AEC,1999,2,3231.36924,8.2,672,2,0.5864128266550523
AEC,1999,3,2513.2419600000003,8.2,744,2,0.4119528520849725
AEC,1999,4,2233.73235,8.2,720,2,0.3783422002032521
AEC,1999,5,3061.71411,8.2,744,2,0.5018545289142408
AEC,1999,6,2661.85548,8.2,720,2,0.45085628048780496
AEC,1999,7,3131.9726,8.2,744,2,0.5133708038290061
AEC,1999,8,1940.5163400000001,8.2,744,2,0.31807571793863104
AEC,1999,9,2289.28426,8.2,720,2,0.38775139905149053
AEC,1999,10,1853.00346,8.2,744,2,0.3037312254130606
AEC,1999,11,1644.4995800000002,8.2,720,2,0.27853990176151766
AEC,1999,12,1513.81989,8.2,744,2,0.24813465283241545
AEC,2000,1,2475.12369,8.2,744,2,0.405704774783635
AEC,2000,2,2881.14966,8.2,696,2,0.5048271761984862
AEC,2000,3,2831.6873100000003,8.2,744,2,0.46415016227380024
AEC,2000,4,2822.28557,8.2,720,2,0.47802939871273714
AEC,2000,5,2076.26178,8.2,744,2,0.34032615066876476
AEC,2000,6,2088.16157,8.2,720,2,0.35368590277777784
AEC,2000,7,1798.8560400000001,8.2,744,2,0.2948557631785996
AEC,2000,8,1381.94604,8.2,744,2,0.22651882376081828
AEC,2000,9,1277.00343,8.2,720,2,0.21629461890243903
AEC,2000,10,1152.3838700000001,8.2,744,2,0.1888906159847889
AEC,2000,11,1111.95417,8.2,720,2,0.18833912093495936
AEC,2000,12,1237.27745,8.2,744,2,0.20280577137424602
AEC,2001,1,2391.0503200000003,8.2,744,2,0.3919240624180436
AEC,2001,2,2699.29459,8.2,672,2,0.4898545640969803
AEC,2001,3,3107.23076,8.2,744,2,0.5093152963545765
AEC,2001,4,2978.86939,8.2,720,2,0.5045510484417345
AEC,2001,5,2377.8678,8.2,744,2,0.38976327694728563
AEC,2001,6,2248.56744,8.2,720,2,0.380854918699187
AEC,2001,7,2144.29903,8.2,744,2,0.3514783356281144
AEC,2001,8,2073.10018,8.2,744,2,0.33980792355100975
AEC,2001,9,2373.79069,8.2,720,2,0.40206481876693767
AEC,2001,10,2239.7088,8.2,744,2,0.367117230527144
AEC,2001,11,2371.15017,8.2,720,2,0.4016175762195122
AEC,2001,12,1720.67722,8.2,744,2,0.2820412437713087
AEC,2002,1,1369.82406,8.2,744,2,0.22453187450826123
AEC,2002,2,2523.54306,8.2,672,2,0.45796005008710805
AEC,2002,3,2004.6114,8.2,744,2,0.32858172698662474
AEC,2002,4,3392.93415,8.2,720,2,0.574683968495935
AEC,2002,5,2176.62873,8.2,744,2,0.35677759146341465
AEC,2002,6,1901.24234,8.2,720,2,0.322026141598916
AEC,2002,7,1315.26693,8.2,744,2,0.21558925550747443
AEC,2002,8,1561.1382,8.2,744,2,0.25589073564122744
AEC,2002,9,1641.1368200000002,8.2,720,2,0.27797032859078596
AEC,2002,10,1968.60774,8.2,744,2,0.32268026160503543
AEC,2002,11,1276.3800999999999,8.2,720,2,0.21618904132791325
AEC,2002,12,1558.63743,8.2,744,2,0.25548082710464204
AEC,2003,1,2291.6636200000003,8.2,744,2,0.37563329727248895
AEC,2003,2,3340.20142,8.2,672,2,0.6061631496806039
AEC,2003,3,3723.15106,8.2,744,2,0.6102725970364543
AEC,2003,4,4763.12048,8.2,720,2,0.8067615989159892
AEC,2003,5,3501.79777,8.2,744,2,0.5739899308287438
AEC,2003,6,2996.15928,8.2,720,2,0.5074795528455285
AEC,2003,7,3277.93827,8.2,744,2,0.5372964643981117
AEC,2003,8,2625.56115,8.2,744,2,0.4303634195515343
AEC,2003,9,2322.31068,8.2,720,2,0.3933453048780488
AEC,2003,10,2534.29909,8.2,744,2,0.41540438794912143
AEC,2003,11,1818.6101700000002,8.2,720,2,0.3080301778455285
AEC,2003,12,2160.37376,8.2,744,2,0.35411319171256234
AEC,2004,1,2414.6028,8.2,744,2,0.3957846184107003
AEC,2004,2,3469.7051,8.2,696,2,0.6079522532940848
AEC,2004,3,3441.13713,8.2,744,2,0.5640468676239183
AEC,2004,4,3940.51823,8.2,720,2,0.6674319495257452
AEC,2004,5,3080.2413100000003,8.2,744,2,0.5048913765407816
AEC,2004,6,3094.7727400000003,8.2,720,2,0.5241823746612467
AEC,2004,7,1852.0829,8.2,744,2,0.3035803337267244
AEC,2004,8,1899.81533,8.2,744,2,0.31140429615788096
AEC,2004,9,2456.54221,8.2,720,2,0.41608099762872636
AEC,2004,10,2009.24425,8.2,744,2,0.3293411110018359
AEC,2004,11,1711.83144,8.2,720,2,0.28994434959349596
AEC,2004,12,2093.53619,8.2,744,2,0.3431576498164175
AEC,2005,1,2528.81885,8.2,744,2,0.41450610575662217
AEC,2005,2,3312.1901,8.2,672,2,0.6010797945702672
AEC,2005,3,3287.6302100000003,8.2,744,2,0.5388850986755837
AEC,2005,4,4194.75789,8.2,720,2,0.7104942225609757
AEC,2005,5,2854.49451,8.2,744,2,0.467888557238395
AEC,2005,6,2296.76165,8.2,720,2,0.3890178946476965
AEC,2005,7,1969.3261200000002,8.2,744,2,0.3227980133752951
AEC,2005,8,1672.78591,8.2,744,2,0.2741912388539208
AEC,2005,9,1454.12134,8.2,720,2,0.24629426490514905
AEC,2005,10,1590.30403,8.2,744,2,0.2606713922764228
AEC,2005,11,881.44426,8.2,720,2,0.149296114498645
AEC,2005,12,1609.19874,8.2,744,2,0.26376847954366645
AEC,2006,1,1345.91649,8.2,744,2,0.22061311467348546
AEC,2006,2,2556.52082,8.2,672,2,0.46394469004065053
AEC,2006,3,1990.6274799999999,8.2,744,2,0.3262895816942041
AEC,2006,4,2983.7693799999997,8.2,720,2,0.5053809925474255
AEC,2006,5,2151.27194,8.2,744,2,0.3526212857330187
AEC,2006,6,1503.6669000000002,8.2,720,2,0.25468612804878055
AEC,2006,7,1107.30759,8.2,744,2,0.18150203088119593
AEC,2006,8,847.2250899999999,8.2,744,2,0.13887114640702858
AEC,2006,9,1398.27911,8.2,720,2,0.23683589261517615
AEC,2006,10,1540.65156,8.2,744,2,0.25253271046420145
AEC,2006,11,688.09331,8.2,720,2,0.11654696985094852
AEC,2006,12,1518.74307,8.2,744,2,0.2489416256884343
AEC,2007,1,1249.77245,8.2,744,2,0.2048538634277472
AEC,2007,2,2267.07697,8.2,672,2,0.4114178589576075
AEC,2007,3,1706.1225599999998,8.2,744,2,0.27965554681353266
AEC,2007,4,2281.3125,8.2,720,2,0.38640116869918706
AEC,2007,5,1668.5856899999999,8.2,744,2,0.27350276848937843
AEC,2007,6,1062.37783,8.2,720,2,0.17994204437669378
AEC,2007,7,716.2295899999999,8.2,744,2,0.11739929025701547
AEC,2007,8,1258.09986,8.2,744,2,0.20621883359559406
AEC,2007,9,1244.71145,8.2,720,2,0.21082511009485097
AEC,2007,10,1217.56936,8.2,744,2,0.1995753606084448
AEC,2007,11,748.2048000000001,8.2,720,2,0.12672845528455287
AEC,2007,12,833.0642399999999,8.2,744,2,0.13655
AEC,2008,1,1682.92352,8.2,744,2,0.27585292420666147
AEC,2008,2,2642.1930899999998,8.2,696,2,0.4629578584945332
AEC,2008,3,2563.37915,8.2,744,2,0.4201709857723578
AEC,2008,4,3187.4159299999997,8.2,720,2,0.5398739718834688
AEC,2008,5,2379.45552,8.2,744,2,0.39002352478363495
AEC,2008,6,1729.3814,8.2,720,2,0.29291690379403795
AEC,2008,7,1209.27944,8.2,744,2,0.19821653553632315
AEC,2008,8,1508.98126,8.2,744,2,0.2473415388145817
AEC,2008,9,1772.7064300000002,8.2,720,2,0.30025515413279136
AEC,2008,10,1845.85294,8.2,744,2,0.3025591627327564
AEC,2008,11,688.88049,8.2,720,2,0.11668029979674799
AEC,2008,12,1481.8664800000001,8.2,744,2,0.2428970757933386
AEC,2009,1,1520.7571699999999,8.2,744,2,0.24927176271964332
AEC,2009,2,2876.32939,8.2,672,2,0.5219819595673636
AEC,2009,3,3402.16856,8.2,744,2,0.5576594151586678
AEC,2009,4,4590.86199,8.2,720,2,0.7775850254065042
AEC,2009,5,2842.66698,8.2,744,2,0.46594987214791506
AEC,2009,6,2273.9285099999997,8.2,720,2,0.3851504928861788
AEC,2009,7,2046.41088,8.2,744,2,0.3354332022029898
AEC,2009,8,1955.50149,8.2,744,2,0.3205319777734068
AEC,2009,9,1818.03287,8.2,720,2,0.3079323966802168
AEC,2009,10,2440.70954,8.2,744,2,0.4000638506425387
AEC,2009,11,1702.3084999999999,8.2,720,2,0.288331385501355
AEC,2009,12,1829.1851299999998,8.2,744,2,0.29982709316810907
AEC,2010,1,1559.53598,8.2,744,2,0.255628111067401
AEC,2010,2,2566.33266,8.2,672,2,0.4657252939895471
AEC,2010,3,2341.41876,8.2,744,2,0.38378880802517706
AEC,2010,4,3614.5992400000005,8.2,720,2,0.6122288685636857
AEC,2010,5,2592.29209,8.2,744,2,0.42491019046682404
AEC,2010,6,1873.79234,8.2,720,2,0.31737675135501353
AEC,2010,7,1428.92428,8.2,744,2,0.23421916469971152
AEC,2010,8,1638.89764,8.2,744,2,0.2686365132441647
AEC,2010,9,1472.9139500000001,8.2,720,2,0.2494772950542006
AEC,2010,10,1597.6043,8.2,744,2,0.2618680009179124
AEC,2010,11,165.21599999999998,8.2,720,2,0.027983739837398373
AEC,2010,12,1278.12985,8.2,744,2,0.2095020079333858
AEC,2011,1,1095.49215,8.2,744,2,0.17956532749803306
AEC,2011,2,1716.72464,8.2,672,2,0.31154265389082464
AEC,2011,3,1237.15447,8.2,744,2,0.20278561336218204
AEC,2011,4,2292.69942,8.2,720,2,0.3883298475609756
AEC,2011,5,996.81098,8.2,744,2,0.16339020784159455
AEC,2011,6,1295.8244100000002,8.2,720,2,0.21948245426829274
AEC,2011,7,760.7412800000001,8.2,744,2,0.12469533175976924
AEC,2011,8,790.22046,8.2,744,2,0.12952735051140835
AEC,2011,9,893.68532,8.2,720,2,0.15136946476964772
AEC,2011,10,959.90797,8.2,744,2,0.1573413273669027
AEC,2011,11,307.1635,8.2,720,2,0.05202633807588076
AEC,2011,12,846.63336,8.2,744,2,0.13877415420928405
AEC,2012,1,1168.61518,8.2,744,2,0.19155113755573042
AEC,2012,2,1630.83944,8.2,696,2,0.2857512335295767
AEC,2012,3,1690.05044,8.2,744,2,0.2770211185418306
AEC,2012,4,2118.56491,8.2,720,2,0.35883551998644997
AEC,2012,5,1610.3042,8.2,744,2,0.26394967873065833
AEC,2012,6,1464.90727,8.2,720,2,0.2481211500677507
AEC,2012,7,910.52877,8.2,744,2,0.1492474380409127
AEC,2012,8,859.4880400000001,8.2,744,2,0.1408812024652505
AEC,2012,9,1128.0872,8.2,720,2,0.19107168021680215
AEC,2012,10,1122.23546,8.2,744,2,0.1839489017833727
AEC,2012,11,166.68415,8.2,720,2,0.028232410230352306
AEC,2012,12,725.79849,8.2,744,2,0.11896775668764754
AEC,2013,1,1401.04794,8.2,744,2,0.22964987214791505
AEC,2013,2,2449.78332,8.2,672,2,0.4445744991289199
AEC,2013,3,2616.4516,8.2,744,2,0.42887024652504596
AEC,2013,4,3419.32638,8.2,720,2,0.5791541971544716
AEC,2013,5,2376.93222,8.2,744,2,0.3896099232887491
AEC,2013,6,1601.92108,8.2,720,2,0.2713280962059621
AEC,2013,7,1738.4771300000002,8.2,744,2,0.28495887916338847
AEC,2013,8,1509.17823,8.2,744,2,0.24737382474429584
AEC,2013,9,1634.8126200000002,8.2,720,2,0.2768991565040651
AEC,2013,10,1748.78141,8.2,744,2,0.2866478838840808
AEC,2013,11,850.0569,8.2,720,2,0.14397982723577238
AEC,2013,12,1459.34439,8.2,744,2,0.23920541404405982
AEC,2014,1,1777.59746,8.2,744,2,0.2913712070548125
AEC,2014,2,2428.30681,8.2,672,2,0.4406770488530779
AEC,2014,3,1676.84573,8.2,744,2,0.27485669584316813
AEC,2014,4,2838.85581,8.2,720,2,0.4808360111788618
AEC,2014,5,1886.2737200000001,8.2,744,2,0.3091846511932862
AEC,2014,6,983.74065,8.2,720,2,0.16662273882113823
AEC,2014,7,1188.2374,8.2,744,2,0.19476747311827958
AEC,2014,8,858.7126700000001,8.2,744,2,0.14075410929714138
AEC,2014,9,1201.09274,8.2,720,2,0.2034371172086721
AEC,2014,10,1089.29162,8.2,744,2,0.1785489804615788
AEC,2014,11,496.73438999999996,8.2,720,2,0.08413522865853659
AEC,2014,12,1103.51926,8.2,744,2,0.18088107461316552
AEC,2015,1,1068.59397,8.2,744,2,0.17515636801730922
AEC,2015,2,1536.21337,8.2,672,2,0.27878436592624856
AEC,2015,3,1429.46738,8.2,744,2,0.23430818581169685
AEC,2015,4,1965.8006599999999,8.2,720,2,0.33296081639566394
AEC,2015,5,1304.83675,8.2,744,2,0.21387961414896406
AEC,2015,6,822.96232,8.2,720,2,0.13939063685636857
AEC,2015,7,566.21888,8.2,744,2,0.09281059533175978
AEC,2015,8,975.41536,8.2,744,2,0.1598831890899554
AEC,2015,9,749.78184,8.2,720,2,0.12699556910569107
AEC,2015,10,642.7239500000001,8.2,744,2,0.10535076547338056
AEC,2015,11,352.06496999999996,8.2,720,2,0.05963160060975609
AEC,2015,12,1156.1688800000002,8.2,744,2,0.18951102806189357
AEC,2016,1,1336.58066,8.2,744,2,0.21908285142932077
AEC,2016,2,1660.87315,8.2,696,2,0.2910136581861508
AEC,2016,3,1484.75805,8.2,744,2,0.24337104150275377
AEC,2016,4,2352.00812,8.2,720,2,0.39837535907859084
AEC,2016,5,1517.48691,8.2,744,2,0.24873572482297407
AEC,2016,6,1828.6215900000002,8.2,720,2,0.3097258790650407
AEC,2016,7,834.43638,8.2,744,2,0.1367749114870181
AEC,2016,8,1191.16381,8.2,744,2,0.19524714955415684
AEC,2016,9,1510.54725,8.2,720,2,0.2558514989837399
AEC,2016,10,930.27541,8.2,744,2,0.15248416765014425
AEC,2016,11,42.62032,8.2,720,2,0.007218888888888889
AEC,2016,12,841.24872,8.2,744,2,0.1378915420928403
AEC,2017,1,1506.84142,8.2,744,2,0.2469907913716234
AEC,2017,2,2158.14951,8.2,672,2,0.39165024499128925
AEC,2017,3,1842.2682599999998,8.2,744,2,0.3019715873328088
AEC,2017,4,2269.7311799999998,8.2,720,2,0.38443956300813004
AEC,2017,5,1532.96384,8.2,744,2,0.25127259375819566
AEC,2017,6,1675.62872,8.2,720,2,0.28381245257452575
AEC,2017,7,1535.7124600000002,8.2,744,2,0.2517231281143457
AEC,2017,8,1129.65091,8.2,744,2,0.18516438991607662
AEC,2017,9,1478.73491,8.2,720,2,0.25046323001355014
AEC,2017,10,1220.83264,8.2,744,2,0.20011025439286656
AEC,2017,11,641.0699999999999,8.2,720,2,0.10858231707317072
AEC,2017,12,1085.10494,8.2,744,2,0.17786272947810125
AEC,2018,1,1333.6491299999998,8.2,744,2,0.21860233575924468
AEC,2018,2,2003.9719300000002,8.2,672,2,0.36367086418408834
AEC,2018,3,1651.14415,8.2,744,2,0.27064387457382644
AEC,2018,4,2611.84437,8.2,720,2,0.4423855640243903
AEC,2018,5,1721.10648,8.2,744,2,0.2821116050354052
AEC,2018,6,1246.59598,8.2,720,2,0.21114430555555558
AEC,2018,7,1035.59386,8.2,744,2,0.1697472233149751
AEC,2018,8,847.96645,8.2,744,2,0.13899266489640705
AEC,2018,9,787.80543,8.2,720,2,0.13343587906504067
AEC,2018,10,1255.35284,8.2,744,2,0.20576856150013115
AEC,2018,11,822.31818,8.2,720,2,0.13928153455284553
AEC,2018,12,1367.1625,8.2,744,2,0.22409561041174927
AEC,2019,1,871.5013200000001,8.2,744,2,0.1428503343823761
AEC,2019,2,1398.5772,8.2,672,2,0.2538068379790941
AEC,2019,3,1503.4099099999999,8.2,744,2,0.24642832251507998
AEC,2019,4,2064.17646,8.2,720,2,0.34962338414634153
AEC,2019,5,1396.76222,8.2,744,2,0.22894738722790456
AEC,2019,6,1137.33932,8.2,720,2,0.19263877371273716
AEC,2019,7,987.5573400000001,8.2,744,2,0.16187341660110152
AEC,2019,8,1004.9364599999999,8.2,744,2,0.16472207907159717
AEC,2019,9,911.0370800000001,8.2,720,2,0.1543084485094851
AEC,2019,10,845.09916,8.2,744,2,0.13852267899291898
AEC,2019,11,171.53108999999998,8.2,720,2,0.029053368902439022
AEC,2019,12,425.90361,8.2,744,2,0.06981110837922896
AECI,1982,1,8554.98136,30,744,2,0.3832876953405018
AECI,1982,2,11622.3446,30,672,2,0.5765051884920636
AECI,1982,3,14064.12215,30,744,2,0.6301129995519713
AECI,1982,4,10562.52706,30,720,2,0.48900588240740744
AECI,1982,5,10552.28726,30,744,2,0.47277272670250897
AECI,1982,6,11564.6132,30,720,2,0.5353987592592593
AECI,1982,7,8802.022930000001,30,744,2,0.3943558660394266
AECI,1982,8,7534.66211,30,744,2,0.33757446729390683
AECI,1982,9,9926.49956,30,720,2,0.4595601648148149
AECI,1982,10,10024.77708,30,744,2,0.44913875806451614
AECI,1982,11,9237.261910000001,30,720,2,0.42765101435185193
AECI,1982,12,13579.789089999998,30,744,2,0.6084134896953404
AECI,1983,1,10407.51727,30,744,2,0.4662866160394265
AECI,1983,2,8591.30077,30,672,2,0.4261557921626984
AECI,1983,3,10179.109339999999,30,744,2,0.4560532858422939
AECI,1983,4,13562.19477,30,720,2,0.6278793874999999
AECI,1983,5,14078.2579,30,744,2,0.6307463216845878
AECI,1983,6,13380.0842,30,720,2,0.6194483425925925
AECI,1983,7,9650.66826,30,744,2,0.4323776102150538
AECI,1983,8,9312.39969,30,744,2,0.41722220833333334
AECI,1983,9,6815.01962,30,720,2,0.3155101675925926
AECI,1983,10,11119.803909999999,30,744,2,0.49819909991039424
AECI,1983,11,12035.999,30,720,2,0.5572221759259259
AECI,1983,12,13728.96954,30,744,2,0.6150972016129033
AECI,1984,1,10285.14613,30,744,2,0.46080403808243725
AECI,1984,2,7533.58069,30,696,2,0.3608036728927203
AECI,1984,3,12440.89722,30,744,2,0.5573878682795699
AECI,1984,4,14684.5325,30,720,2,0.6798394675925925
AECI,1984,5,14152.62657,30,744,2,0.634078251344086
AECI,1984,6,13379.33424,30,720,2,0.6194136222222222
AECI,1984,7,10082.933519999999,30,744,2,0.45174433333333325
AECI,1984,8,8879.99596,30,744,2,0.39784928136200715
AECI,1984,9,7480.82,30,720,2,0.3463342592592592
AECI,1984,10,12139.72001,30,744,2,0.5438942656810035
AECI,1984,11,15336.887560000001,30,720,2,0.7100410907407408
AECI,1984,12,16107.97658,30,744,2,0.721683538530466
AECI,1985,1,11001.4501,30,744,2,0.49289650985663086
AECI,1985,2,11479.059000000001,30,672,2,0.5693977678571429
AECI,1985,3,13366.15761,30,744,2,0.598842186827957
AECI,1985,4,11389.40409,30,720,2,0.5272872263888888
AECI,1985,5,12662.174719999999,30,744,2,0.5673017347670251
AECI,1985,6,14683.33481,30,720,2,0.6797840189814816
AECI,1985,7,12053.92851,30,744,2,0.540050560483871
AECI,1985,8,7357.30877,30,744,2,0.32962852912186374
AECI,1985,9,6755.16652,30,720,2,0.31273919074074075
AECI,1985,10,8625.08057,30,744,2,0.38642834094982076
AECI,1985,11,15414.29738,30,720,2,0.7136248787037037
AECI,1985,12,13904.1976,30,744,2,0.6229479211469534
AECI,1986,1,7266.726839999999,30,744,2,0.32557019892473116
AECI,1986,2,12481.57657,30,672,2,0.6191258219246032
AECI,1986,3,9568.11791,30,744,2,0.4286791178315413
AECI,1986,4,6811.84296,30,720,2,0.3153631
AECI,1986,5,9301.65147,30,744,2,0.41674065725806453
AECI,1986,6,11885.1177,30,720,2,0.5502369305555556
AECI,1986,7,10393.45304,30,744,2,0.46565649820788535
AECI,1986,8,11012.03523,30,744,2,0.49337075403225805
AECI,1986,9,6535.57047,30,720,2,0.30257270694444444
AECI,1986,10,11993.53442,30,744,2,0.537344732078853
AECI,1986,11,15118.895310000002,30,720,2,0.6999488569444445
AECI,1986,12,10063.12441,30,744,2,0.4508568284050179
AECI,1987,1,13683.681939999999,30,744,2,0.6130681872759856
AECI,1987,2,8435.19024,30,672,2,0.41841221428571423
AECI,1987,3,10593.05434,30,744,2,0.474599208781362
AECI,1987,4,12305.93163,30,720,2,0.5697190569444444
AECI,1987,5,9516.21682,30,744,2,0.42635380017921143
AECI,1987,6,6761.407719999999,30,720,2,0.31302813518518513
AECI,1987,7,9936.60262,30,744,2,0.4451882894265233
AECI,1987,8,7345.98844,30,744,2,0.32912134587813624
