"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"14822","Diablo_Wind 5_2","Wind","2159","WT-CISO-Diablo_Wind 5_2_2028[09]",".0013","2159","WT-CISO-Diablo_Wind 5_2_2028[09]",".0013","0","0","0","0","13",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14823","Diablo_Wind 5_3","Wind","2160","WT-CISO-Diablo_Wind 5_3_2028[09]",".0019","2160","WT-CISO-Diablo_Wind 5_3_2028[09]",".0019","0","0","0","0","19",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14824","Diablo_Wind 5_4","Wind","2161","WT-CISO-Diablo_Wind 5_4_2028[09]",".0019","2161","WT-CISO-Diablo_Wind 5_4_2028[09]",".0019","0","0","0","0","19",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14825","Diablo_Wind 5_5","Wind","2162","WT-CISO-Diablo_Wind 5_5_2028[09]",".001","2162","WT-CISO-Diablo_Wind 5_5_2028[09]",".001","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"10404","DiamondValleyLake02","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6546","DiamondValleyLake03","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6547","DiamondValleyLake04","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6548","DiamondValleyLake06","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6549","DiamondValleyLake07","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6550","DiamondValleyLake08","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6551","DiamondValleyLake10","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6552","DiamondValleyLake11","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6553","DiamondValleyLake12","Others","952","Pump_DiamondValleyLake_2028[09]","-1","952","Pump_DiamondValleyLake_2028[09]","-1","0","0","0","0","-.93",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9733","DifwindFarmsLtdVII1","Wind","2104","WT-CISO-DifwindFarmsLtdVII1_2028[09]",".0024","2104","WT-CISO-DifwindFarmsLtdVII1_2028[09]",".0024","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"717","Dillon_Wind","Wind","2105","WT-CISO-Dillon_Wind_2028[09]",".0045","2105","WT-CISO-Dillon_Wind_2028[09]",".0045","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1152","Dinosaur_Point","Wind","2106","WT-CISO-Dinosaur_Point_2028[09]",".00215","2106","WT-CISO-Dinosaur_Point_2028[09]",".00215","0","0","0","0","21.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15654","DIXIE M P1","Others","1","None","1","1","None","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15655","DIXIE M P12","Others","1","None","1","1","None","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16116","Dodge Flat Solar 1","Solar","2873","PV_NV_Washoe_Dodge Flat Solar 1_40.29-118.21_T[09]","101.6","2873","PV_NV_Washoe_Dodge Flat Solar 1_40.29-118.21_T[09]","101.6","0","0","0","0","101.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16142","Dodge Flat Solar 2","Solar","2831","PV_NV_Clark_Dodge Flat Solar 2_40.29-118.21_T[09]","101.6","2831","PV_NV_Clark_Dodge Flat Solar 2_40.29-118.21_T[09]","101.6","0","0","0","0","101.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2748","DokieWind1","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2749","DokieWind2","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2724","DokieWind3","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2725","DokieWind4","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0027","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0027","0","0","0","0","27",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2726","DokieWind5","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0024","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2727","DokieWind6","Wind","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0021","1317","WT_BC_NA_Dokie Wind_55.7-122.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4777","DosAmigosPump1-1","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4778","DosAmigosPump1-2","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4779","DosAmigosPump1-3","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4780","DosAmigosPump2-1","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4781","DosAmigosPump2-2","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4782","DosAmigosPump2-3","Others","953","Pump_DosAmigos_2028[09]","-1","953","Pump_DosAmigos_2028[09]","-1","0","0","0","0","-28.37",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3338","DowG101_1","Others","2058","AB_CG_GenericShape_2028","110","2058","AB_CG_GenericShape_2028","110","0","0","0","0","110",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3276","DowG201-2","Others","2058","AB_CG_GenericShape_2028","110","2058","AB_CG_GenericShape_2028","110","0","0","0","0","110",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12923","DR_AZPS-1","Others","2076","DR_AZPS_2028[18]","1","2076","DR_AZPS_2028[18]","1","0","0","0","0","0",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"12926","DR_BANC-1","Others","2071","DR_BANC_2028[18]","1","2071","DR_BANC_2028[18]","1","0","0","0","0","109.29",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12929","DR_BPAT-1","Others","2077","DR_BPAT_2028[18]","1","2077","DR_BPAT_2028[18]","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12931","DR_CIPB-1","Others","2064","DR_CIPB_2028[18]","1","2064","DR_CIPB_2028[18]","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12937","DR_CIPV-1","Others","2065","DR_CIPV_2028[18]","1","2065","DR_CIPV_2028[18]","1","0","0","0","0","605.43",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12944","DR_CISC-1","Others","2069","DR_CISC_2028[18]","1","2069","DR_CISC_2028[18]","1","0","0","0","0","883.56",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12947","DR_CISD-1","Others","2070","DR_CISD_2028[18]","1","2070","DR_CISD_2028[18]","1","0","0","0","0","35.49",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12954","DR_EPE-2","Others","2078","DR_EPE_2028[18]","1","2078","DR_EPE_2028[18]","1","0","0","0","0","46.83",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12955","DR_IPFE-1","Others","2059","DR_IPFE_2028[18]","1","2059","DR_IPFE_2028[18]","1","0","0","0","0","121.56",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"12958","DR_IPMV-1","Others","2060","DR_IPMV_2028[18]","1","2060","DR_IPMV_2028[18]","1","0","0","0","0","123.96",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"12960","DR_IPTV-1","Others","2074","DR_IPTV_2028[18]","1","2074","DR_IPTV_2028[18]","1","0","0","0","0","110.71",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15777","DR_LDWP","Others","2083","DR_LDWP_2028[18]","1","2083","DR_LDWP_2028[18]","1","0","0","0","0","550",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12961","DR_NEVP-1","Others","2061","DR_NEVP_2028[18]","1","2061","DR_NEVP_2028[18]","1","0","0","0","0","197.85",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15778","DR_PACW","Others","2085","DR_PACW_2028[18]","1","2085","DR_PACW_2028[18]","1","0","0","0","0","73.75",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12969","DR_PAID-1","Others","2062","DR_PAID_2028[18]","1","2062","DR_PAID_2028[18]","1","0","0","0","0","179.8",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12971","DR_PAUT-1","Others","2063","DR_PAUT_2028[18]","1","2063","DR_PAUT_2028[18]","1","0","0","0","0","508.35",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15779","DR_PAWY","Others","2086","DR_PAWY_2028[18]","1","2086","DR_PAWY_2028[18]","1","0","0","0","0","6.47",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12976","DR_PGE-1","Others","2066","DR_PGE_2028[18]","1","2066","DR_PGE_2028[18]","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15780","DR_PNM","Others","2087","DR_PNM_2028[18]","1","2087","DR_PNM_2028[18]","1","0","0","0","0","84.01",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"12978","DR_PSCO-01","Others","2067","DR_PSCO_2028[18]","1","2067","DR_PSCO_2028[18]","1","0","0","0","0","538.58",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"12998","DR_PSEI-01","Others","2068","DR_PSEI_2028[18]","1","2068","DR_PSEI_2028[18]","1","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"13009","DR_SPPC-1","Others","2072","DR_SPPC_2028[18]","1","2072","DR_SPPC_2028[18]","1","0","0","0","0","0",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13013","DR_SRP-1","Others","2073","DR_SRP_2028[18]","1","2073","DR_SRP_2028[18]","1","0","0","0","0","32.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15781","DR_TEPC","Others","2089","DR_TEPC_2028[18]","1","2089","DR_TEPC_2028[18]","1","0","0","0","0","171.24",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15782","DR_WACM","Others","2092","DR_WACM_2028[18]","1","2092","DR_WACM_2028[18]","1","0","0","0","0","51.67",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15014","DRACKR_GE10_25143_10","Solar","2375","PV_CA_Cnty_DRACKR_GE10_25143_10_33.68-114.73_T[09]","144","2375","PV_CA_Cnty_DRACKR_GE10_25143_10_33.68-114.73_T[09]","144","0","0","0","0","144",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15015","DRACKR_GE11_25144_11","Solar","2376","PV_CA_Cnty_DRACKR_GE11_25144_11_33.68-114.73_T[09]","144","2376","PV_CA_Cnty_DRACKR_GE11_25144_11_33.68-114.73_T[09]","144","0","0","0","0","144",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15017","DRACKR_GE3_24982_3","Solar","2374","PV_CA_Cnty_DRACKR_GE3_24982_3_33.68-114.73_T[09]","116.4","2374","PV_CA_Cnty_DRACKR_GE3_24982_3_33.68-114.73_T[09]","116.4","0","0","0","0","116.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15025","DRACKR_SMA2_24985_2","Solar","2377","PV_CA_Cnty_DRACKR_SMA2_24985_2_33.68-114.73_T[09]","131","2377","PV_CA_Cnty_DRACKR_SMA2_24985_2_33.68-114.73_T[09]","131","0","0","0","0","131",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"10845","Drew3","Solar","2378","PV_CA_Cnty_Drew3_32.68-115.67_F[09]","125","2378","PV_CA_Cnty_Drew3_32.68-115.67_F[09]","125","0","0","0","0","125",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"10846","Drew3_Exp","Solar","2379","PV_CA_Cnty_Drew3_Exp_32.68-115.67_F[09]","45","2379","PV_CA_Cnty_Drew3_Exp_32.68-115.67_F[09]","45","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16813","Dry Lake Solar","Solar","2832","PV_NV_Clark_Dry Lake Solar_36.43-114.91_T[09]","150","2832","PV_NV_Clark_Dry Lake Solar_36.43-114.91_T[09]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13286","Dry Lake Wind 1-1","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13287","Dry Lake Wind 1-2","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13288","Dry Lake Wind 1-3","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13289","Dry Lake Wind 2-1","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13290","Dry Lake Wind 2-2","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13291","Dry Lake Wind 2-3","Wind","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","1149","WT_AZ_Navajo_Dry Lake Wind_34.66-110.28 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17011","DryFarmRanchB_RadianceSolar","Solar","2380","PV_CA_Cnty_DryFarmRanchB_RadianceSolar_34.50-117.47_F[09]","8","2380","PV_CA_Cnty_DryFarmRanchB_RadianceSolar_34.50-117.47_F[09]","8","0","0","0","0","8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15027","DSRTSL_PV1_1_24969_1","Solar","2381","PV_CA_Cnty_DSRTSL_PV1_1_24969_1_33.82-115.39_F[09]","300","2381","PV_CA_Cnty_DSRTSL_PV1_1_24969_1_33.82-115.39_F[09]","300","0","0","0","0","300",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15031","DU GEN1 G1_23155_G1","Solar","2382","PV_CA_Cnty_DU GEN1 G1_23155_G1_32.67-115.59_F[09]","83.2","2382","PV_CA_Cnty_DU GEN1 G1_23155_G1_32.67-115.59_F[09]","83.2","0","0","0","0","83.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15032","DU GEN1 G2_23156_G2","Solar","2383","PV_CA_Cnty_DU GEN1 G2_23156_G2_32.68-115.67_F[09]","70.4","2383","PV_CA_Cnty_DU GEN1 G2_23156_G2_32.68-115.67_F[09]","70.4","0","0","0","0","70.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15034","DUCOR1_25049_1","Solar","2384","PV_CA_Cnty_DUCOR1_25049_1_35.86-119.07_T[09]","20.4","2384","PV_CA_Cnty_DUCOR1_25049_1_35.86-119.07_T[09]","20.4","0","0","0","0","20.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15383","DUCOR2_25052_1","Solar","2385","PV_CA_Cnty_DUCOR2_25052_1_35.84-119.07_T[09]","20.4","2385","PV_CA_Cnty_DUCOR2_25052_1_35.84-119.07_T[09]","20.4","0","0","0","0","20.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15035","DUCOR3_25055_1","Solar","2386","PV_CA_Cnty_DUCOR3_25055_1_35.85-119.06_T[09]","15.4","2386","PV_CA_Cnty_DUCOR3_25055_1_35.85-119.06_T[09]","15.4","0","0","0","0","15.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15036","DUCOR4_25058_1","Solar","2387","PV_CA_Cnty_DUCOR4_25058_1_35.85-119.03_T[09]","20.4","2387","PV_CA_Cnty_DUCOR4_25058_1_35.85-119.03_T[09]","20.4","0","0","0","0","20.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3747","Dunlap_1","Wind","1150","WT_CO_NA_Dunlap_42.04-106.16 [09]",".0111","1150","WT_CO_NA_Dunlap_42.04-106.16 [09]",".0111","0","0","0","0","111",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13050","Durbin Creek Wind (OR)","Wind","1151","WT_OR_NA_Durbin Creek Wind_44.35-117.31 [09]",".001","1151","WT_OR_NA_Durbin Creek Wind_44.35-117.31 [09]",".001","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"607","DutchWind","Wind","2107","WT-CISO-DutchWind_2028[09]",".0014","2107","WT-CISO-DutchWind_2028[09]",".0014","0","0","0","0","14",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15037","DW GEN1 G1_23298_G1","Solar","2388","PV_CA_Cnty_DW GEN1 G1_23298_G1_32.66-115.66_F[09]","71.8","2388","PV_CA_Cnty_DW GEN1 G1_23298_G1_32.66-115.66_F[09]","71.8","0","0","0","0","71.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15038","DW GEN1 G2_23299_G2","Solar","2389","PV_CA_Cnty_DW GEN1 G2_23299_G2_32.72-115.71_F[09]","66.4","2389","PV_CA_Cnty_DW GEN1 G2_23299_G2_32.72-115.71_F[09]","66.4","0","0","0","0","66.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15039","DW GEN2 G1_23440_1","Solar","2390","PV_CA_Cnty_DW GEN2 G1_23440_1_32.68-115.57_T[09]","206.7","2390","PV_CA_Cnty_DW GEN2 G1_23440_1_32.68-115.57_T[09]","206.7","0","0","0","0","206.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15040","DW GEN2 G2_23441_1","Solar","2391","PV_CA_Cnty_DW GEN2 G2_23441_1_32.72-115.71_T[09]","145.7","2391","PV_CA_Cnty_DW GEN2 G2_23441_1_32.72-115.71_T[09]","145.7","0","0","0","0","145.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15041","DW GEN2 G3A_23442_1","Solar","2392","PV_CA_Cnty_DW GEN2 G3A_23442_1_32.71-115.70_T[09]","106.3","2392","PV_CA_Cnty_DW GEN2 G3A_23442_1_32.71-115.70_T[09]","106.3","0","0","0","0","106.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15042","DW GEN2 G3B_23443_1","Solar","2393","PV_CA_Cnty_DW GEN2 G3B_23443_1_32.71-115.70_T[09]","105.1","2393","PV_CA_Cnty_DW GEN2 G3B_23443_1_32.71-115.70_T[09]","105.1","0","0","0","0","105.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16118","Eagle Shadow Mountain 1","Solar","2833","PV_NV_Clark_Eagle Shadow Mountain 1_36.66-114.64_T[09]","153.9","2833","PV_NV_Clark_Eagle Shadow Mountain 1_36.66-114.64_T[09]","153.9","0","0","0","0","153.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16143","Eagle Shadow Mountain 2","Solar","2834","PV_NV_Clark_Eagle Shadow Mountain 2_36.66-114.64_T[09]","151.9","2834","PV_NV_Clark_Eagle Shadow Mountain 2_36.66-114.64_T[09]","151.9","0","0","0","0","151.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4527","EagleMountainPump1","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4526","EagleMountainPump2","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4525","EagleMountainPump3","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4524","EagleMountainPump4","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4523","EagleMountainPump5","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4522","EagleMountainPump6","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4521","EagleMountainPump7","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4520","EagleMountainPump8","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14936","EagleMountainPump9","Others","954","Pump_EagleMountain_2028[09]","-1","954","Pump_EagleMountain_2028[09]","-1","0","0","0","0","-8.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15800","EASTWIND_GS","Wind","2970","WT_CA_NA_EASTWIND_GS_33.89-116.54 [09]",".006","2970","WT_CA_NA_EASTWIND_GS_33.89-116.54 [09]",".006","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"8125","ECHOWIND","Wind","1338","WT_ID_NA_Oregon Trail Wind_45.71-119.4 [09]",".00645","1338","WT_ID_NA_Oregon Trail Wind_45.71-119.4 [09]",".00645","0","0","0","0","64.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15445","ECHOWIND2","Wind","1338","WT_ID_NA_Oregon Trail Wind_45.71-119.4 [09]",".00646","1338","WT_ID_NA_Oregon Trail Wind_45.71-119.4 [09]",".00646","0","0","0","0","64.6",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"4540","EdmonstonPump1","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4541","EdmonstonPump2","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4542","EdmonstonPump3-3","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4543","EdmonstonPump3-4","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4544","EdmonstonPump4-5","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4545","EdmonstonPump4-6","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4546","EdmonstonPump5-7","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4547","EdmonstonPump5-8","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4549","EdmonstonPump6-10","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4548","EdmonstonPump6-9","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4550","EdmonstonPump7-11","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4551","EdmonstonPump7-12","Others","955","Pump_Edmonston_2028[09]","-1","955","Pump_Edmonston_2028[09]","-1","0","0","0","0","-56.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
